business_id,date,review_id,stars,type,user_id,cool,useful,funny
q1D8gjMMV4RZU0kFnB5VwA,2011-09-01,-XDVIXOrCYnUtjDiCpHRXA,4,review,C8ZTiwa7qWoPSMIivTeSfw,11,16,20
sh1-BzB29lIOA2qQ_PxN-A,2009-09-01,DNJG4CuYg2M3OzsK4Wsl8A,5,review,fev0iI-XDrteD4SYRKjiUw,3,3,5
SDwYQ6eSu1htn8vHWv128g,2012-11-14,-A6TRm8otbL55DaywYGpTQ,5,review,UC3zsORq9TmlMCO0COD2pA,0,0,0
aRkYtXfmEKYG-eTDf_qUsw,2008-07-28,MNZyzIVY9mhTXH7w3D8gTA,5,review,HZeFzs42f0iGaA-sP_hUnA,4,4,7
S7f-B7KNSTU_akRQGeft6Q,2009-03-10,pJZVbLrLzhhRF0LxpA-DbA,2,review,VKiWDL608wBRQtk05ts59g,0,0,0
-vHWAsiX0iHWJw-pkqv32Q,2012-05-02,1Vi5jE5a3JnEcl-Aydruhw,4,review,vzTqQHtC0lHzBYsl2Jbs8Q,0,0,0
V-mvhyX6lxu5l2euYatlrQ,2011-01-05,SnsmDXKX7F-pSHuppoP0eA,5,review,4eraKSgRK92ryGuAOBnLgQ,0,1,0
1TJItj9VfrCeh4TM_SKQZg,2012-05-29,shjvGJh29IGZirdm6TLHBA,1,review,PeWTVqaIBsMYGOUGFH9yww,1,1,2
6md4A90THda31wTg1bB3hg,2012-09-01,AQxXhSfS8srBJezx7aCT7Q,3,review,_bHzW18Vg1gxTMoR1fFZhA,0,0,0
wNsmt1hF1uv3YvbwXZMAoQ,2011-11-21,HFJJuXBzbcIxWVEP0BojdQ,3,review,COfMgkFjxBwKD_RAmQ1BCA,0,5,0
onwUqByAIhtkyJsEITV5lQ,2011-04-08,r2nRxbxjh8uCWyVA9daF_A,3,review,P828sX-WbKmwehgh4xqwYw,0,0,2
yMbHZ9Sok3wAtPy-ShSQHA,2011-04-28,Kt7zu9XhNzFGVYTwifPWRw,5,review,FopAKid3OBQQ-jVmY8HCPA,0,1,0
qfFSS0A5OXUkCbTeC1fYLw,2011-12-09,Qr7sipX6AZdBYOa0Pd8VHA,5,review,qT17WVkJi0RvQ4nNPN6NDw,2,1,1
vak5DKpHttVwT0WDhD5Pxw,2012-09-08,gY_mcCxRXRKNYzTpFhYjFQ,5,review,cnJr93p5lm7tppJvNXhQXQ,0,0,0
wH9WtaTlrRawH_IpK90RPg,2013-01-02,iUOb28Ddl5t_wSxTJzGRrA,5,review,gv6GLZ3-bgSs44PtPJR1Bg,0,1,1
8Hn5X1AqgmSLHRG2KgBJBg,2012-09-01,QxXZTYE3fDSOZwl0QPcuMQ,3,review,_bHzW18Vg1gxTMoR1fFZhA,0,0,0
r2S4arkHyRcUroRhggMIoA,2009-10-12,wyfqutBB1d6dl6Y8D2H2Zg,2,review,2ddSTl9d-YYPRNoVRAEerQ,2,3,1
ArjchfGWpXf3R8Ly9s52Fg,2011-11-12,9kfqX0jlaCvU2rTeTMw7CA,5,review,7_UYmMZqxM0kvCiPv4x80g,0,2,0
un3KC2gyMrSG6yqjVRctXg,2011-01-23,WBy54v6qkx8lsq7Zuo-5yw,5,review,h5TNT3-_yBa0IyvvHj39ag,0,1,0
lktu5JPDlQUG-7cV7gOzDQ,2012-09-05,eCN47RxL4BpOU03Gk-olkg,5,review,MMeNMCy0RWW4cM04IKZO4Q,0,0,0
3GAPcBG8SowgrpS6UHlDeQ,2008-07-17,lUA9sw7laDEHcFOY1HafiA,5,review,rPGZttaVjRoVi3GYbs62cg,4,5,1
e34tIpveepWkpvOuv_boqw,2012-07-29,C9zlaIrZqfxLIDfxKzOBKg,5,review,AuQ28IMcqAloDmlFI7CKoA,1,1,1
L9UYbtAUOcfTgZFimehlXw,2010-02-13,zMlXtuxTHTxKBh2f-HdFHA,5,review,JPAF4YSek6iDPuUEAgAJDw,0,0,0
s685YHkO3lcId41bjp5KOw,2011-11-21,NgmAKDnHh7sAzOGXUy1edA,4,review,qaogVXIa3uEG8gnUZ4b2Mg,0,1,0
ZT4yweuACGHR9KtlqPJpiA,2009-12-18,4O8PIxA76i_zPpX-1R8YjQ,1,review,yGs16xQiN3dLo03OQyto8A,0,1,1
KCpBGuUFnOKEAS8gLAhyaA,2010-08-19,3vCkW5w6WrRms9Lon8jzHg,2,review,pv82zTlB5Txsu2Pusu__FA,0,2,1
UU-kkvyX6pyrl_4fK6Qpvg,2008-08-14,vWzw8ZmK75BjKyz4FMPF-w,5,review,uBp2Jmip2qXQ0iWHUDY9sQ,1,1,0
PwxvN0SnAGPdqXdNEYVT3g,2010-10-14,YCsc27ojakWvydasLcYAGw,5,review,B63qAIvH3jVUlA6ssqVSnA,1,1,1
LbLVO7yqAJGEQ1nK6rEvHA,2012-02-20,RElQ8_VGc41OamvxOLvbyg,4,review,usqkiMaReCzDY5LTjEIKBQ,0,0,0
EfOU_RyGYqVY1VYc7xsq9w,2012-12-29,Zq_veoPxDNazGHcRQZ8OxQ,4,review,iq46mlqoLmNQzTR1z8oqUA,0,0,0
hW0Ne_HTHEAgGF1rAdmR-g,2011-08-01,C-wX_YQwuNu4OwPsFTbzNQ,2,review,3Jw-rYwJEz6jSqPgVVmmhA,0,0,0
YQKZafMWvIVXfLrM_QjQ1Q,2009-10-09,uZj6wfqE16tMySFaYt-5bQ,5,review,m9zDNvpl_9Cy3hEoYdyCzw,1,2,0
uFwC7N9APy8oTjhda3p9lw,2011-01-03,5H9t3bNfW3dNMSkqkVFZiQ,5,review,CE9WVIc83P-F1S0ZRF-Tfw,0,0,0
Bjt3rB73dvSDe1XEPEWc6w,2010-04-11,jMnOIh4R9nxKIbl5rPXC2w,5,review,Ce2iRvcUWljeWZpiLbcizw,1,1,1
7_zL7NX_rDFwhbLp98PwZg,2010-05-25,l4_gnulGIl1YiSRQU40P9Q,4,review,dqbHEBseCXC8__D6WM2b9g,2,0,0
I20sRbcEK8Ib1YFQFMoERg,2012-05-31,vbKpJRLOfbqT7ORmWn3W7g,4,review,irSUI5G3vKYd_1EQ865-Tw,0,1,0
udmb-UuD3xoueQ55INQFRw,2010-08-03,KZM5Im7N8F8BVOXfMZDjSQ,4,review,WO6bMumFr4oZJwh_ZNXACA,0,0,0
sQnIwxSmu3toihB-BCYjqA,2010-01-19,xE393FuR19kQFU50yQHeZQ,3,review,fev0iI-XDrteD4SYRKjiUw,1,2,2
2VU7F1oqCxpVPVlvpwvacw,2011-05-12,8MO9f0lyCc5RJGQ0Lx5IVQ,4,review,1kED3-g-gqnc4JgHe89Xqw,3,2,3
Oc-F6O91vOe3T8iOsCBB8Q,2011-05-31,lS8yhfnUiR_kiaW_ZPoY3w,5,review,vmZh2hlUeC-18cbg544nyw,1,1,1
MagW3D2UDQaP6KHzhauUHw,2008-12-08,FwFptcCNvQKTnJ5RzSfEXQ,4,review,cEIeuU0-4fX0Y4qCUW3PwQ,2,1,1
N0xJodW788eT7Dx0O-N-OA,2012-02-01,cdlWXipuSxO31Z-dslXm4g,2,review,TTP7l5g4QUVCpQZ9NTAWqw,0,0,2
5VMajxduxfLPSyQkVFKESg,2009-05-25,Ara0sTkxzal4mYe-ZE50fA,3,review,cH1lLTHReO6uDTif9bfOBA,0,0,0
YPBD9sZX8YSd3Al_5jnoIw,2011-08-03,Kvk3tN7_GYP0JbcGoCNs9Q,4,review,OAhO2G3tOfMpO40UlMqbiA,0,0,0
LO3uvzhh3fUtEQD3AJUxWw,2011-10-14,WbQy4R8MWCQSD__jHTLfFg,2,review,kBLRAhPq2H2duJQNtRqHTA,0,0,0
xC3s402bu9HBJwvH0RUUZg,2012-04-01,JKewmprAMD-uIp2mjOO9zQ,5,review,HjeIsXfc6ZBq2qczSmuZIA,0,0,0
Xh7lpLo9TxodWgV5VdWeiA,2012-02-13,ywin5PbLRvELRyg_hKjPpw,4,review,HHlIOuuImgBq7Gbn5smaRA,0,0,0
bMqkyZZzfJ3CnmrgGBjJGg,2011-12-30,aggZ7uyuMeaYdel30NHQiQ,3,review,GKzWSBv2Dpx3ziMFQ4S0gA,0,0,0
pwpl-rxwNRQdgqFz_-qMPg,2009-07-09,KPnIH4jRMIFXbhjd40iQ3w,5,review,pU2lBD_W3VNvpzKZsRzi2A,3,2,3
vA9dAPd9fQt_3HqZylKfVA,2009-06-22,RwcmJv5jfloYM3T2druBRw,5,review,lXxoslno8L2b9klBsdThhg,1,1,0
lQ22GkzG0tIJRbzkpMbJxw,2012-04-10,0YWNnu19OM7nAn0q0hZKcg,1,review,E679YrWlyTpvkOBDhAssIg,0,0,1
tdcjXyFLMKAsvRhURNOkCg,2009-03-25,KFKl7CzK-HnFy45miuvjQA,5,review,sEWeeq41k4ohBz4jS_iGRw,5,6,2
YvQKDmSQqs-R7vPEWV2EiA,2010-03-29,KxNP1IschSc1nwhtPy19Zg,5,review,LTX9pmF-zXPYB4wE8b9RZg,1,2,0
jCUOqEK8Lln0PK3GeUl6IQ,2010-09-23,G93HpFhjWBhZys2vkhZCyA,4,review,s2JTkU5BbXg7-aHeLDIWLA,0,1,0
ky3kuTeqTUOU4CsZ_2_LzQ,2010-10-18,yumgsa9m02CACzq0dHZP7Q,3,review,cQfnnQhGCFzd0P1MsJu21g,0,0,0
WS1z1OAR0tRl4FsjdTGUFQ,2013-01-01,-Cs7wUUU2SKve37cb5-_wA,4,review,fs3dWymMSrrNCB8X2HlWXg,0,0,0
3ZzLRa20P219UWXIxMTXrg,2006-02-03,2vgAy9AE1XNkF0wPMyQ1kA,2,review,e4TQFVfepzHf--hnBsjntg,0,0,0
_HTE4pOKeJC7kcxiCF9vTA,2008-01-26,WzKupgCvkwcwEUBY7p0msg,4,review,IMsUuPGFQoNMeZzbhqtiCw,4,3,2
s9XNBJAZ3ZcNW5u8BRZXuw,2012-02-08,9pnDtSDFsll9uCU7GKqPFQ,5,review,K6MrbZeqKG35ZiucFfucvw,2,2,1
f0EBgORnWfcabOUhodvCGw,2011-08-22,o0Ge7nSnZ4l99O-Y06mZQQ,4,review,THYIqfnLV54VZ_v2hCfq2Q,0,0,0
YnWb8fRudnNkXc-VjrmKGg,2012-10-20,pObvsF-jJruiT6ZmFhN2dA,4,review,kU7iQDW70gcCVBX9uQVFHA,0,0,0
eJpr6Ks8pr4bmvDVPTN-Xg,2010-01-22,WYjVHHtFYDX0PWucZ_AiZw,3,review,vCqiNuf7iEK71ytGBzwkKg,7,7,5
qz4ZOcv-840UjfCEYI4qZg,2010-06-28,_krbgG8nZW4ipJLfZ83Z0Q,4,review,2eVF68QkqhjPBFYI_4ErLA,0,2,1
Kt0DIPfjR5WPVpEqyIGdBQ,2011-03-18,jr3tV_oCvt8mHq9VgyLORA,4,review,B84_jVH5SYE9NZn25IjbdQ,1,1,0
d_8bMNQd0mesbEUeq1U2kQ,2012-01-16,5jqJpDe8P22HtS4GH4kZ_A,5,review,U1VhMJAKHaTqCSIp9RoRcg,1,0,0
V6BYjHM9SnXscfkln3hCdA,2010-08-02,NZ_DqNIqYTMLhVoCfkD2vg,4,review,Jc4riSibQf4xfxTQqX65Cw,0,0,0
opikDGSxDcfZwYWbk7dKtw,2008-08-25,hYP_AplDFDy2qfZ0vi7TyA,3,review,y9IKf7VckFc-fesWuDwgxg,5,5,5
7QSYBp2-AOdyUJXEaLnbgA,2012-09-18,lM4HseCRr108Fe1vmTsp6Q,5,review,tFyQbNbBQEyEc9oCr1pJUg,0,0,0
ntN85eu27C04nwyPa8IHtw,2006-05-12,UWvzV6C2kNFgwvkQSo2Pgg,4,review,A_O8wZOsMTPwyeYA4-Rsow,1,1,1
rIonUa02zMz_ki8eF-Adug,2011-03-14,JG-HkjNDalM4L6wOkmJ_1A,2,review,qaAmAU9T_t84UDGiBI98sw,0,1,0
gFGldPLVQdqbHQodU5TeUw,2011-12-06,9mQ72z_pidjXkSGc-gHI4w,5,review,DnEn4DrIdhLqm9y6frQmvQ,1,1,0
Nj6ITW0Zhl7LpovGIH6SAg,2010-08-16,X-ZT6XrnXW0c1sbb6oTavQ,4,review,wha2RtvuIpEzekV4tmTFpQ,1,0,0
ZNi59SPFF2GXSmRrk-f5Rw,2011-09-02,D4PT0jk6d_Wsszh2mZsddA,1,review,1-A_PLT-60EZ9MsfbkV9sw,0,2,0
rhxBsu0k_BddgjOP9MYdeA,2009-03-25,dGuQDhH6NZnNCMuSwHx2jw,4,review,h7v_M_0-YVpSVZ2WD7FpAA,2,3,1
oc0Wl6ktfMLb5VZ2Uz6M2A,2012-02-05,m1xX6vf7XHJY7qWx29n5kg,2,review,KFMmXJUCuIx-FnJu2wAh4g,0,2,1
i41M_To0DAxuzZIGvU1wyg,2008-01-24,r7KI7dCOCdeQA8D2yKuwCA,1,review,lPaYMDmJbAnv_3pmZH_inw,3,5,4
I5ypI3aYbbTL8dAjnI3PDw,2010-04-15,ynagltjAr25JZ2Y8PNLYiw,4,review,rR5W8Bj-IGu6sw1_1v4m7g,5,5,3
J7ZNnzbCoyMqd-y608wl6A,2009-11-13,0Cl45wu_h16i2uNwMsDnpQ,2,review,GkWuTgewni9bzPM4HUCO-g,0,0,0
r8CwFUEQtL8gAT9KHnNhuw,2011-11-21,yn1NLnSEkQO2FDO2vcCG7A,4,review,AncVDK7eNz6c0pxLxAl42w,0,0,0
4DhqZ0tyi2V2Mp8IqTREAA,2010-06-03,Dv1rz-5vdATqmlPFIGJ8Fw,4,review,R50WCEHhvycn6OzoEkA2Zg,0,0,0
E3RjJH45EX6rHYDs0TYSRA,2010-12-17,iUZCOWobnyGQIuk9olHyrQ,4,review,Mex8qXT7nR89uTKX_qtgSA,0,0,0
91n02N35x38nvR1XH-jOAw,2010-04-23,jyUPscTxt0RxY2whqyPg7g,3,review,PVbcpvrSKv2GTBK9QiQgiA,0,0,1
D1T1jtCfTfXD-cQE3QViow,2010-10-21,MVhLlljYhksJJ-V2hbfLRg,3,review,TWtSLPNSif6AdhXTiFKNPA,0,0,0
qHjUo2foq-IXF6Tk1Iz3WQ,2010-06-19,EZMUOLfNkyO1Hc83g1Ipqg,4,review,0KXxuKxlspsO6CrDLgQJ-w,0,1,0
6HAwTnhNJoR5VNdfUrRoEw,2007-06-13,JajBITnpkrsojj-Hpq-0Yg,3,review,n1h87EmG_HBlp33v3X_QuA,2,2,1
nts2OALwvyvfNh9focRZ3w,2011-05-23,ADziQkUoHwIvM-qdFcHTvg,4,review,pEVf8GRshP9HUkSpizc9LA,1,2,0
69c7z9ySnlqV87tITDGENA,2012-05-25,A97bcBk3chRQFLMlwiN4Ig,5,review,-7LfdqX286W8zJ01ljY_SQ,0,0,0
MMMHmbfq3nxUQREU4hKOKg,2011-12-06,Aycn-UqYXiNZR8q6hovHNA,5,review,7W4egS-WyR0hRHMfQtPEOQ,0,2,0
bLPTtVgxxlDMUDp5AKPINA,2011-06-11,XUlXz5ovpIOgOuAcYIcFuw,4,review,bwSkOcVrS9kXbS7UKBanRA,1,2,0
kjPNxaueXm5nm97aMxbg6A,2010-11-08,vPBiVDeB2b6bca5Lthgl2g,5,review,e3i2J-cBKJoP9Mth5uolhw,0,0,0
TuCAYZ89lP_s6D7Y78xNhQ,2010-03-31,_W3jGFQVTosdaSUelaQArQ,4,review,W_h8ZrIS6mpO4bCqdmbCZg,0,0,0
vz2zQQSjy-NnnKLZzjjoxA,2011-12-18,OIXjpCqDmB_Ma3gryRhFlA,5,review,V1TF9IrcxyZiebGigNCPWQ,0,0,0
i3ycWEmmDivp5TEnx20wVA,2011-11-09,-skX1HIaPx4K5EvXl-VABg,5,review,LraJWu39nHCBlquYr6SsuA,1,1,0
Zh_y9AmSfWZpR2JB9wye-A,2012-04-12,YoipuVfIKBuzcsTsSfKZSg,4,review,dUDzN6zl3j12zhByOrnF9Q,1,2,0
slpV71Ne8HC0uAzwKLMxVg,2010-05-18,Gdf8vpVrqNWjo02SUpT2rA,4,review,CP-IE-zyc2Mv3jlaceElVQ,0,3,0
MpohnCC0uQNj7DZWaBFSgQ,2012-10-23,hF8W89cfKYZXnsxuwgBOMw,3,review,k2u1F6spBGhgk2JtAe97QA,1,2,0
-h-q6zTIdPlkz9BDP11sBg,2011-07-22,nlJ0UziX1OoRRrdl4DAufg,2,review,oDnAAifb_2zj3Cekc5Kbeg,1,2,1
sF3k_ZSndah1OwduVlb8_w,2011-11-14,pTymuP6MJiTtAFm6yGz4YQ,5,review,dX3MARllgeotUaoHAFFHRA,0,0,0
yYbd9P1KmlPSKmQxo68n_g,2012-06-23,jEOJX7yamUXjir-Sdr1fJA,5,review,ewnwxqKtpDv8erOIZkCpjA,2,1,0
rDvz5jX65gpfONFu7er9Tw,2009-08-11,UQ3AnY78I-9gVwWNcuR5lQ,3,review,shAplOMYNkG5JnjZ05NQMQ,1,0,0
EWMwV5V9BxNs_U6nNVMeqw,2010-04-19,2r_sO24zElz1w-VouGKZaQ,4,review,kGkvgGnGMV7CpN6BtRaOlQ,1,2,0
8WPCqC0Y-yszJi7eqfSllA,2011-09-14,D4s4MtRWo_AfQHtPbjwH8A,1,review,cXnWZPcrtHjKXbcNzulg2A,0,0,0
tqDwpyCB53TiEIv915Tuww,2011-01-01,vVle8sHunAnYT79YKbn1mA,3,review,e0Rls_7QxkVcFJtUXDaA0A,1,2,1
ll-z6OsHZnIYZqUJXC4Yug,2010-08-19,zBM347XcsxjIPco78IbZIg,5,review,RSBpPixPILehXxTyuGgEyg,0,1,0
-sC66z4SO3tR7nFCjfQwuQ,2011-08-17,cudUGNz0uh8NS9622mZGeg,4,review,5c4p-A1sLBlpS1cPaMpdBg,0,2,0
cp39VURFby4A6u9m2It8jg,2010-11-06,tWKRNEPCyxvMs8LZ3sZK8A,4,review,aIjx92U6ig4pQtHqPIHGsg,0,0,0
nfyqtEoufkhjv97IueK7Ow,2010-12-02,U95yCrNQRWRGJk_63c18hA,1,review,VBKbZD9X4zruXYORIhJhhg,0,3,1
leg0kbfxBVksdt7qf5gXPg,2010-02-19,WcanVZ59nGwCLwIHObWSug,4,review,eeEj90eJiwYMLJfPW9kdxg,4,4,1
Q_jHqufNoxdlgCtLbqrpsA,2011-01-26,R4il0jtjeC4QXVHBQgtXiA,3,review,ahXmdKsanBCT6ImDa6dFhA,0,0,0
oIkwj10HmUiognO68j7jOg,2011-10-31,DE_WqNEFBzU1xhU1Kdi-7w,5,review,Bs-v1fTmq8dqJFQwo-JMWw,1,0,0
werWnE_3k8GYVaMuUcWw4g,2012-10-12,hsz4sKpkq79AbrlpYy8lMQ,4,review,E5qFR0RBQBoXx8FbrOkdbw,0,0,0
TsmBNiwMMeb8aRrZs00JBA,2009-05-18,u3DH77aZIp5sM2el_211VA,5,review,rSk9gydHUIp32_7emi2VJw,1,0,0
ptH216EFNFLvF32EN-9tmA,2010-05-27,cSM_tejSi_TBQkwUFIrtog,4,review,B7mOEA-S2acoo1S4t8wZ-Q,0,0,0
hW0Ne_HTHEAgGF1rAdmR-g,2012-01-17,u56OrC8Gas8Nr-0Gsm-Ftg,4,review,ast7yCfvhIwaD53OFSXoag,1,2,1
EljtR0HL1PSNjm2CebisoA,2011-06-15,sQqvn2jozXIXJxrRkWICMQ,5,review,D1Q1me4EqtcK8g1pPG_OsQ,0,0,0
BL3SqCfSJuDTNDR9_b9NdQ,2011-03-13,sR81a-njwFCTj11j2y1xDg,4,review,AOC3bEkZ7pTiXRdz0Tgp9A,0,0,0
ntN85eu27C04nwyPa8IHtw,2012-05-10,BAi0eV3p2zJNgVSYM5do1Q,3,review,lAngRi4lwBIHmjCBVLd-8Q,0,0,0
mqQwChPNN4o4DhAzaGntIA,2010-10-13,TQOetmHOc9HjqCUAum-q9Q,5,review,Dq0Qa-ahnaQh7n9UYP6B5Q,0,0,0
PUaNORt_B7Uim4JyClvPMg,2011-04-28,QllJeui2mmf03VltICAdjA,2,review,JkMOQaMjlBHMqp6gj-hL3w,3,3,2
g-CiH6Pa-rClhDYlHGA-Mg,2010-08-04,2nw-jvmele1gkJMuiMMRFQ,4,review,thdVzCfKx-DV0zYWqId3pw,0,2,1
PsuvqWNmLBU8ABkch2d9vA,2008-12-15,OYQKs3W86kQ1Osmxe8XiSA,4,review,hq0WUfau1Mh3GyHn8oVdNQ,2,5,3
xLgPskx22Qj7kaq3KK_fxA,2011-09-09,E_41DHXXwawTlhgNspNx9A,2,review,7C-jyTrOX-iJ-MrSJuh-8A,2,2,2
5VMajxduxfLPSyQkVFKESg,2011-07-02,ooyoTxBjzThPPZA0Z3XehA,4,review,oYxo29sYpY87pFUpi3lh_g,0,0,0
0VyvlA1mZsDoYd3kkRjevA,2010-10-13,PkSC__fIePPGpHnvvZWLEg,4,review,j-kShDJgp5acGhqJAkJHnA,1,0,0
wZwZcte4lcbu51NOzCjWbQ,2009-12-27,muMWQgGzTS3f8GidUyaS7Q,4,review,-9mljS0O9mwdOnGv-Oea3Q,1,3,0
MhkZLdUFaHt5SDcQcqOWQg,2010-02-21,Vt5hnc6TM9jUOrL3MI7EOA,4,review,6Jb6ho3Zsu8EX4W7LdaPPg,0,0,0
6_fEp3GQ7X3fMfyZ18ZzrA,2012-10-01,NsiB8vUNVa95sOWr-wDQmg,1,review,jtT3RFcI8isonLupfH7RwA,0,1,0
4Pf9DQBcR23A6Lg2pDsrBQ,2010-08-24,Mip5sNSzUbmG1rnjzbYO-Q,4,review,eRtuJOuHBXoJ3GRlAe_eTw,2,4,1
ISkukkcFdHgjy_Wnma9ZxA,2012-10-04,fsZ0aXmDKjUabrdnJ4KsnQ,5,review,mTx0GhWWV6NOAd_crYJw8w,0,0,0
MWoM_zf75KD0VcOm8Yb58A,2009-11-01,DgtXTp5dXqij9SQ9hI5Vdg,3,review,HWi8ntFMy81BVjAsgAwbrQ,1,1,1
tm-lmBXzrBeKUDj_eQVZYQ,2012-01-08,SDsJ_HXaMOCUD5nid-kMww,5,review,BRNVGPDi58XPDyxfxX39sg,0,0,0
5VMajxduxfLPSyQkVFKESg,2010-05-23,vdxxUwuP9zROlGLQM5kDFw,4,review,_qQJEA45k_E6EGE7vuzUDA,0,0,0
vlEsxOtkCrStCb52gJhG5w,2010-03-03,TDqE8xeg_fx2BqDO0jU3FQ,5,review,sALB8-F04S9VcZMF_GkGUA,0,0,0
JiLK9QPjd53pOBEAaY83lw,2012-01-05,a9a2jQ1-hTK5c1sgZc7Thg,5,review,xa6MsSFkXmWp23Aq-zz-uQ,0,0,0
XfgU_1_X8eVX8_CqofAeIQ,2011-03-12,pd0ekrEgnCwU0L1imreJpw,1,review,i-eCe-byLImKmbtv41PbnQ,1,1,1
Pg8OPh1D2ws0xO-I-8ppoA,2012-08-03,hfpYR7L3LsG9yDpEVyQ4KQ,4,review,gJEJg1fPVDPnkdcVFbVlBQ,0,1,0
PO2JBrCFcxd5ne-7ewDwdw,2011-03-30,oo71jAdnEKfYvlE6tSTZzA,4,review,5E193w76Qlhoi1gkyakW2A,0,1,0
9VZ_imQjvgtpt3k6W6AQ_A,2009-02-10,15qQvYITFlzCtUkMaRf4Og,2,review,cNU3hw0Gvm2iNGOOvrhWMg,0,1,0
6nseTZb6WrGWcithRThfag,2011-07-03,woK2jGvYufSM0pU-ODAbiA,5,review,9PmD9FdQ0bWflFMTr9DAMQ,0,0,0
ar90fbRbQtiyZLtwjwwXUg,2010-03-04,8O5u-FtvID966OsQkKYZ3w,5,review,bvYk98zUE61KoWifshskpw,0,0,0
bZivzFTkkjNtUBSuMhoCtg,2011-03-28,LQQHKedqBpd4JRyZgR_qQQ,4,review,ntQC5p8YSfnH9z4rIi11Xg,1,1,2
OE5nAmaSVaopeRS1Cs9Kuw,2008-12-20,GSlL2bjH3HCoaRnyfrdbAw,4,review,N-D-d1Z4UybdlkK1HxlNPA,4,4,0
eqdEOyNbEvl-Gne_w3_0jw,2010-07-19,h_WVAz5qg63BGNnv6OOzrw,4,review,KuSP1Mb3xq2Qbmk1n_-ZjA,1,0,0
4bi6m2WWnSUnQzR4xLF5BQ,2012-05-25,U02XSuAbEJYNzF0vObHv6g,5,review,_UHTCaa2p8U37B0u9vHzYA,0,0,0
MJ6_uOT55dq5ALphFqMVkw,2012-11-12,Ivq_JgGvV5M7JoLEYsyo9g,4,review,KnsWpD1e_hMoAVcN0ftiGw,0,0,0
kvxrjOmicwb2njvXOJsZRw,2012-11-07,tyUFvpCXXeORj2OghUgeOQ,4,review,kA2OQAdbwOaGd3Q5ZnNIQw,0,1,0
91bPfWMwLMDg08KDcRdV-Q,2012-07-01,2yx1q-80miLjR_wMvpxK8w,5,review,-vRFUY8ixuNniCCNVvmkRQ,0,1,0
P5a2hK5G64J7DcNwLAPhuA,2012-06-18,DK-c2Q_oq-fU9mOv0drzZg,4,review,5nbObhKPvaQDPdybkKE2jw,0,1,0
9B_rnGpDieUnMr7szjuaQg,2012-07-26,af2sR_4I_KMr58ug71WIPg,3,review,YDXk0IqpwzfKwVf8E_4Z8g,0,0,0
-yxfBYGB6SEqszmxJxd97A,2011-01-01,Ypm0YDTek0ad_vBb_rqVhQ,4,review,69O0iY3YOE_xs9WQt1Kw-w,0,0,0
HwizZ6pGOfjHM8ypWfPXVg,2009-09-08,EXvJHqxPiq-BPhUTYLjEfg,5,review,eJGh4UF0zHIPPLZG1NkpgA,1,1,0
oqQvCiG9FDbIdr6M4yen5A,2008-09-03,5wzQERH5ZOe6woSx6Le66A,2,review,g70-T0pdyb0pfyHcwDAhWg,1,0,1
Obz3WGtDmcdgWN-r6mWc2w,2011-08-09,TwKSFBMGrbht3BuHD18-5A,3,review,VccH0vPIn0ZgkseoRm5r5A,0,0,0
JokKtdXU7zXHcr20Lrk29A,2010-05-31,5cL5OWLIRg8WvtT5kAFy8A,5,review,vF4B6eFdoDmyV_l7MLHMzw,2,2,1
PG0itWTUdxdy39P9CTgAzg,2012-10-05,GDZm6iE0jYGcBZtU4X5SMQ,4,review,weYT-xJwz8o7mLNWIhD6HA,1,4,2
nts2OALwvyvfNh9focRZ3w,2010-11-20,Svxdqr8rUAAhWcTs5HKjrg,1,review,3yc5JeWwQVhjx22Lx6OQ0Q,1,1,1
I2_yeLfTzXHGwi8an0tL4w,2012-07-28,8Bcu9kgNAQqrWKhI8mCVtA,1,review,lRAAwerR8ATxR9oppZ4I3w,0,1,0
9tSHBEoAhKu-tkU8n6SKjA,2012-01-31,mh-YrAj1N5jWXHKfZke3gQ,4,review,bEEOlaSQrlPBZVQw4bjdUA,0,0,0
1oFvqm7eSpJbVpxpPxueaA,2012-10-27,dOTJWugStX0GDQA-6UpjVg,5,review,-a7d79eTKvmkpHZT7ePYDQ,0,0,0
05znNZZrJXlp64r-R3S7Ug,2009-02-11,gtI9wjwKso24yZXtNU2kpg,4,review,mLfjeWUJnNiqHEye3I6qug,0,1,0
8t80-omyflkywRfu9LPh6g,2010-01-18,-GTEewT8L025ssHbvAK_mA,2,review,IibG_Dl9P24zExWisTEvMg,0,1,0
OuGcrCgeTBrJnEGvLZ3JvQ,2012-04-13,DdkI8jaWEsdbXHhtW7cSxw,4,review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0
7Z-1mLIoxCHUxCp54W1CGQ,2012-02-21,g4Dsi099wFSUCAo-bVYNQg,4,review,rL3dPeKDTybG_ct9OCXGAA,0,0,0
23sB_DG-bQO3luNlZ-vi4g,2012-01-04,gZvDCapnQEo6Qe1UJS8q6Q,5,review,PC7p9SsL0GLe1KXt1q06YQ,0,1,0
7WGBi29_vj_7RcPVxpLNHA,2010-10-01,hufoM03Um3_AS6l29Zk3Wg,4,review,IVb9YMopuGyt5jJ7rjwoqg,0,0,0
9ziO3NpoNTKHvIKCBFB_fQ,2011-03-14,nW3SB8d1mpcrYB7Xy3zpAQ,4,review,7jWmd57QoJnq2q4QyvVS2Q,1,2,0
